,date,State,Depression,Anxiety,Unemployment,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,retail,grocery,parks,transit,work,residential,week,sin_week,cos_week
11543,2018-05-06,UT,49,58,5,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
11544,2018-05-13,UT,100,43,4,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
11545,2018-05-20,UT,51,73,4,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
11546,2018-05-27,UT,43,83,2,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
11547,2018-06-03,UT,73,61,5,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
11548,2018-06-10,UT,42,59,3,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
11549,2018-06-17,UT,42,60,4,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
11550,2018-06-24,UT,48,67,5,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
11551,2018-07-01,UT,54,47,5,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
11552,2018-07-08,UT,49,72,6,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
11553,2018-07-15,UT,66,82,3,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
11554,2018-07-22,UT,50,92,4,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
11555,2018-07-29,UT,49,85,6,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
11556,2018-08-05,UT,68,66,3,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
11557,2018-08-12,UT,48,48,3,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
11558,2018-08-19,UT,79,69,5,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
11559,2018-08-26,UT,56,60,5,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
11560,2018-09-02,UT,64,47,5,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
11561,2018-09-09,UT,57,89,3,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
11562,2018-09-16,UT,66,74,1,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
11563,2018-09-23,UT,82,65,6,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
11564,2018-09-30,UT,63,67,3,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
11565,2018-10-07,UT,62,70,4,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
11566,2018-10-14,UT,31,68,4,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
11567,2018-10-21,UT,69,100,5,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
11568,2018-10-28,UT,75,89,4,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
11569,2018-11-04,UT,84,55,9,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
11570,2018-11-11,UT,78,46,3,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
11571,2018-11-18,UT,50,45,6,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
11572,2018-11-25,UT,77,74,6,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
11573,2018-12-02,UT,85,63,4,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
11574,2018-12-09,UT,80,84,6,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
11575,2018-12-16,UT,62,78,7,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
11576,2018-12-23,UT,51,59,5,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
11577,2018-12-30,UT,65,51,6,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
11578,2019-01-06,UT,61,64,9,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
11579,2019-01-13,UT,56,62,9,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
11580,2019-01-20,UT,59,62,6,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
11581,2019-01-27,UT,82,72,7,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
11582,2019-02-03,UT,82,36,8,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
11583,2019-02-10,UT,62,47,6,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
11584,2019-02-17,UT,57,58,4,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
11585,2019-02-24,UT,62,45,5,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
11586,2019-03-03,UT,96,61,5,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
11587,2019-03-10,UT,94,58,6,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
11588,2019-03-17,UT,89,58,6,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
11589,2019-03-24,UT,74,85,5,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
11590,2019-03-31,UT,61,91,8,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
11591,2019-04-07,UT,78,64,6,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
11592,2019-04-14,UT,61,66,6,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
11593,2019-04-21,UT,73,66,8,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
11594,2019-04-28,UT,53,37,5,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
11595,2019-05-05,UT,62,31,5,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
11596,2019-05-12,UT,41,65,4,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
11597,2019-05-19,UT,50,59,4,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
11598,2019-05-26,UT,42,59,4,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
11599,2019-06-02,UT,54,78,5,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
11600,2019-06-09,UT,49,61,5,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
11601,2019-06-16,UT,54,61,6,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
11602,2019-06-23,UT,44,61,2,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
11603,2019-06-30,UT,69,70,7,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
11604,2019-07-07,UT,38,62,6,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
11605,2019-07-14,UT,61,69,5,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
11606,2019-07-21,UT,42,74,6,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
11607,2019-07-28,UT,75,63,4,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
11608,2019-08-04,UT,33,66,3,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
11609,2019-08-11,UT,46,48,6,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
11610,2019-08-18,UT,42,82,4,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
11611,2019-08-25,UT,35,64,4,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
11612,2019-09-01,UT,68,55,3,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
11613,2019-09-08,UT,52,61,4,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
11614,2019-09-15,UT,66,57,5,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
11615,2019-09-22,UT,61,66,2,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
11616,2019-09-29,UT,56,68,2,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
11617,2019-10-06,UT,70,67,5,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
11618,2019-10-13,UT,77,68,4,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
11619,2019-10-20,UT,84,84,6,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
11620,2019-10-27,UT,46,70,5,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
11621,2019-11-03,UT,76,83,6,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
11622,2019-11-10,UT,66,73,6,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
11623,2019-11-17,UT,59,45,7,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
11624,2019-11-24,UT,71,56,5,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
11625,2019-12-01,UT,59,53,6,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
11626,2019-12-08,UT,80,49,5,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
11627,2019-12-15,UT,58,61,7,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
11628,2019-12-22,UT,34,42,3,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
11629,2019-12-29,UT,55,54,3,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
11630,2020-01-05,UT,58,70,5,,,0.0,0.0,0.0,0.0,,,,,,,1,0.1182731709213658,0.9929810960135169
11631,2020-01-12,UT,65,67,5,,,0.0,0.0,0.0,0.0,,,,,,,2,0.23488604578098368,0.9720229140804107
11632,2020-01-19,UT,69,71,5,,,0.0,0.0,0.0,0.0,,,,,,,3,0.34820163543439875,0.9374196611341209
11633,2020-01-26,UT,75,68,7,0.0,0.0,0.0,5.21,5.95,0.0,,,,,,,4,0.4566292373937131,0.8896570909947473
11634,2020-02-02,UT,55,71,7,0.0,0.0,0.0,5.21,5.95,0.0,,,,,,,5,0.5586467658036525,0.8294056854502018
11635,2020-02-09,UT,59,70,8,0.0,0.0,0.0,5.21,5.95,0.0,,,,,,,6,0.6528221181905216,0.7575112421616201
11636,2020-02-16,UT,66,79,8,0.0,0.0,0.0,5.21,5.95,0.0,5.0,3.0,-3.0,-8.0,-3.0,0.0,7,0.7378332790417272,0.6749830015182106
11637,2020-02-23,UT,82,68,3,0.0,0.0,0.0,5.21,5.95,0.0,11.0,13.0,42.0,7.0,2.0,-1.0,8,0.8124868780056813,0.5829794791144721
11638,2020-03-01,UT,41,84,8,0.0,0.0,5.56,8.33,9.52,0.0,2.0,8.0,-17.0,5.0,-1.0,1.0,9,0.8757349421956369,0.48279220273074486
11639,2020-03-08,UT,69,68,5,1.0,0.0,19.44,16.15,18.45,0.0,11.0,15.0,20.0,5.0,1.0,-1.0,10,0.9266896074318334,0.3758275821142382
11640,2020-03-15,UT,64,79,37,18.0,0.0,36.11,27.6,31.55,0.0,-6.0,24.0,68.0,-4.0,-19.0,4.0,11,0.9646355819083586,0.2635871660690678
11641,2020-03-22,UT,69,69,77,162.0,1.0,62.04,42.19,48.21,0.0,-33.0,-3.0,84.0,-31.0,-34.0,7.0,12,0.9890401873221639,0.14764656400248127
11642,2020-03-29,UT,77,63,100,720.0,2.0,65.74,54.17,52.98,62.5,-41.0,-14.0,26.0,-44.0,-40.0,10.0,13,0.9995608365087943,0.029633327822559667
11643,2020-04-05,UT,57,82,86,1601.0,8.0,69.44,57.81,57.14,62.5,-42.0,-13.0,16.0,-49.0,-43.0,10.0,14,0.9960498426152169,-0.08879589532293478
11644,2020-04-12,UT,69,58,89,2303.0,18.0,69.44,57.81,57.14,62.5,-54.0,-31.0,12.0,-51.0,-45.0,10.0,15,0.978556492299504,-0.20597861874109827
11645,2020-04-19,UT,83,51,64,3069.0,27.0,63.89,54.69,53.57,62.5,-33.0,-14.0,40.0,-45.0,-39.0,9.0,16,0.9473263538541914,-0.32026985386283763
11646,2020-04-26,UT,54,63,63,4123.0,41.0,63.89,54.69,53.57,62.5,-26.0,-3.0,102.0,-36.0,-38.0,6.0,17,0.9027978299657434,-0.43006520227652056
11647,2020-05-03,UT,67,69,51,5175.0,50.0,57.41,51.04,49.4,62.5,-21.0,-7.0,85.0,-34.0,-33.0,6.0,18,0.8455960035018261,-0.5338233779647907
11648,2020-05-10,UT,81,73,48,6251.0,67.0,57.41,54.17,52.98,62.5,-13.0,21.0,110.0,-29.0,-28.0,2.0,19,0.7765238627180424,-0.630087843581711
11649,2020-05-17,UT,64,80,49,7238.0,80.0,53.7,51.04,49.4,62.5,-13.0,8.0,126.0,-28.0,-27.0,4.0,20,0.6965510290629972,-0.717507257044331
11650,2020-05-24,UT,50,51,49,8392.0,97.0,53.7,51.04,49.4,62.5,-7.0,14.0,193.0,-25.0,-28.0,2.0,21,0.6068001458185932,-0.7948544414133534
11651,2020-05-31,UT,43,60,57,9797.0,113.0,59.26,54.17,52.98,62.5,-10.0,13.0,127.0,-25.0,-19.0,3.0,22,0.5085311186492207,-0.8610436117673553
11652,2020-06-07,UT,54,43,38,12066.0,121.0,59.26,54.17,52.98,62.5,-14.0,4.0,35.0,-25.0,-20.0,5.0,23,0.4031234292879726,-0.9151456172430182
11653,2020-06-14,UT,39,51,46,14313.0,139.0,55.09,51.82,50.3,62.5,-4.0,11.0,180.0,-15.0,-16.0,0.0,24,0.29205677063697594,-0.9564009842765224
11654,2020-06-21,UT,46,88,34,17462.0,158.0,55.09,51.82,50.3,62.5,-6.0,17.0,165.0,-15.0,-13.0,-1.0,25,0.17689027512257316,-0.9842305779475968
11655,2020-06-28,UT,54,60,46,21100.0,167.0,55.09,54.17,52.98,62.5,-8.0,7.0,96.0,-15.0,-16.0,2.0,26,0.05924062789371414,-0.9982437317643215
11656,2020-07-05,UT,50,65,47,24952.0,184.0,55.09,54.17,52.98,62.5,-12.0,6.0,148.0,-17.0,-22.0,0.0,27,-0.05924062789371389,-0.9982437317643215
11657,2020-07-12,UT,41,65,47,29484.0,215.0,55.09,54.17,52.98,62.5,-7.0,11.0,142.0,-13.0,-19.0,1.0,28,-0.1768902751225729,-0.9842305779475968
11658,2020-07-19,UT,40,71,34,34117.0,243.0,53.24,53.13,51.79,62.5,-6.0,12.0,159.0,-14.0,-19.0,1.0,29,-0.29205677063697566,-0.9564009842765224
11659,2020-07-26,UT,37,62,45,37973.0,274.0,56.94,52.08,54.17,37.5,-7.0,8.0,165.0,-13.0,-20.0,0.0,30,-0.403123429287972,-0.9151456172430186
11660,2020-08-02,UT,41,69,46,41175.0,311.0,56.94,48.96,54.17,12.5,-5.0,11.0,136.0,-11.0,-19.0,1.0,31,-0.5085311186492202,-0.8610436117673557
11661,2020-08-09,UT,42,66,39,44127.0,336.0,56.94,48.96,54.17,12.5,-4.0,11.0,149.0,-11.0,-19.0,0.0,32,-0.6068001458185934,-0.7948544414133533
11662,2020-08-16,UT,47,47,40,46652.0,363.0,56.94,48.96,54.17,12.5,-6.0,8.0,138.0,-13.0,-20.0,0.0,33,-0.6965510290629969,-0.7175072570443312
11663,2020-08-23,UT,60,73,33,49115.0,385.0,53.24,46.88,51.79,12.5,-5.0,8.0,112.0,-16.0,-19.0,1.0,34,-0.7765238627180426,-0.6300878435817109
11664,2020-08-30,UT,52,64,29,51854.0,407.0,53.24,46.88,51.79,12.5,-5.0,8.0,128.0,-16.0,-20.0,1.0,35,-0.845596003501826,-0.533823377964791
11665,2020-09-06,UT,42,47,29,54660.0,422.0,45.83,45.83,47.02,37.5,-3.0,10.0,178.0,-19.0,-25.0,0.0,36,-0.9027978299657435,-0.4300652022765204
11666,2020-09-13,UT,62,85,32,57875.0,433.0,45.83,44.27,47.02,25.0,-3.0,7.0,130.0,-11.0,-21.0,1.0,37,-0.9473263538541913,-0.32026985386283807
11667,2020-09-20,UT,59,53,22,63772.0,440.0,45.83,44.27,47.02,25.0,0.0,8.0,147.0,-14.0,-20.0,1.0,38,-0.9785564922995039,-0.2059786187410985
11668,2020-09-27,UT,54,71,19,70615.0,453.0,45.83,44.27,47.02,25.0,-3.0,7.0,120.0,-15.0,-20.0,1.0,39,-0.9960498426152169,-0.08879589532293546
11669,2020-10-04,UT,70,57,23,77618.0,478.0,45.83,44.27,47.02,25.0,-5.0,6.0,108.0,-14.0,-23.0,2.0,40,-0.9995608365087943,0.02963332782255942
11670,2020-10-11,UT,35,74,21,85844.0,517.0,45.83,44.27,47.02,25.0,-5.0,4.0,77.0,-15.0,-21.0,3.0,41,-0.9890401873221641,0.14764656400248038
11671,2020-10-18,UT,49,62,14,94394.0,543.0,53.24,46.35,49.4,25.0,-5.0,4.0,101.0,-11.0,-21.0,1.0,42,-0.9646355819083585,0.263587166069068
11672,2020-10-25,UT,65,58,13,104882.0,572.0,53.24,46.35,49.4,25.0,-11.0,-2.0,3.0,-26.0,-23.0,4.0,43,-0.9266896074318335,0.375827582114238
11673,2020-11-01,UT,64,63,19,116510.0,614.0,53.24,46.35,49.4,25.0,-9.0,-2.0,51.0,-25.0,-21.0,3.0,44,-0.8757349421956372,0.48279220273074425
11674,2020-11-08,UT,70,84,17,132621.0,659.0,53.24,46.35,49.4,25.0,-18.0,-9.0,-24.0,-32.0,-25.0,6.0,45,-0.8124868780056815,0.5829794791144718
11675,2020-11-15,UT,71,79,18,153808.0,718.0,53.24,48.7,52.08,25.0,-15.0,-6.0,5.0,-31.0,-24.0,6.0,46,-0.7378332790417279,0.6749830015182099
11676,2020-11-22,UT,46,49,16,177176.0,793.0,53.24,48.7,52.08,25.0,-11.0,-2.0,15.0,-29.0,-22.0,6.0,47,-0.6528221181905214,0.7575112421616202
11677,2020-11-29,UT,62,65,18,193809.0,868.0,53.24,46.61,49.7,25.0,-14.0,-10.0,11.0,-24.0,-22.0,5.0,48,-0.5586467658036526,0.8294056854502017
11678,2020-12-06,UT,74,76,19,215407.0,939.0,53.24,46.61,49.7,25.0,-11.0,-5.0,11.0,-33.0,-19.0,5.0,49,-0.45662923739371375,0.889657090994747
11679,2020-12-13,UT,98,57,16,233904.0,1055.0,53.24,46.61,49.7,25.0,-10.0,-4.0,-5.0,-34.0,-20.0,5.0,50,-0.34820163543439914,0.9374196611341208
11680,2020-12-20,UT,47,38,20,250964.0,1155.0,54.63,48.65,52.02,25.0,-3.0,2.0,11.0,-24.0,-17.0,4.0,51,-0.23488604578098374,0.9720229140804107
11681,2020-12-27,UT,46,79,23,264874.0,1214.0,54.63,51.77,52.02,50.0,-14.0,-13.0,11.0,-26.0,-23.0,5.0,52,-0.11827317092136551,0.992981096013517
11682,2021-01-03,UT,62,64,17,283473.0,1301.0,51.85,51.46,51.67,50.0,-19.0,-14.0,-17.0,-27.0,-22.0,6.0,53,-2.4492935982947064e-16,1.0
11683,2021-01-10,UT,59,54,26,305999.0,1392.0,40.74,45.21,44.52,50.0,-13.0,-9.0,-5.0,-33.0,-20.0,5.0,1,0.1182731709213658,0.9929810960135169
11684,2021-01-17,UT,68,70,27,323837.0,1493.0,40.74,42.08,40.95,50.0,-13.0,-9.0,26.0,-33.0,-21.0,5.0,2,0.23488604578098368,0.9720229140804107
11685,2021-01-24,UT,58,65,29,336405.0,1595.0,40.74,45.21,44.52,50.0,-20.0,-12.0,-7.0,-35.0,-21.0,6.0,3,0.34820163543439875,0.9374196611341209
11686,2021-01-31,UT,61,90,28,346624.0,1665.0,40.74,45.21,44.52,50.0,-12.0,-5.0,22.0,-29.0,-18.0,4.0,4,0.4566292373937131,0.8896570909947473
11687,2021-02-07,UT,44,74,17,354608.0,1736.0,40.74,45.21,44.52,50.0,-18.0,2.0,20.0,-32.0,-17.0,3.0,5,0.5586467658036525,0.8294056854502018
11688,2021-02-14,UT,69,82,23,361294.0,1794.0,37.04,43.12,42.14,50.0,-4.0,1.0,8.0,-31.0,-18.0,4.0,6,0.6528221181905216,0.7575112421616201
11689,2021-02-21,UT,68,66,17,366735.0,1852.0,37.04,43.12,42.14,50.0,-9.0,-3.0,17.0,-25.0,-18.0,4.0,7,0.7378332790417272,0.6749830015182106
11690,2021-02-28,UT,62,97,20,371235.0,1935.0,37.04,45.42,44.76,50.0,-7.0,-2.0,8.0,-21.0,-18.0,4.0,8,0.8124868780056813,0.5829794791144721
11691,2021-03-07,UT,71,78,23,374850.0,1976.0,37.04,45.42,44.76,50.0,0.0,3.0,81.0,-15.0,-17.0,2.0,9,0.8757349421956369,0.48279220273074486
11692,2021-03-14,UT,46,60,22,378379.0,2027.0,35.19,44.38,43.57,50.0,2.0,3.0,58.0,-18.0,-18.0,3.0,10,0.9266896074318334,0.3758275821142382
11693,2021-03-21,UT,69,69,18,381629.0,2062.0,35.19,44.38,43.57,50.0,5.0,2.0,19.0,-11.0,-16.0,3.0,11,0.9646355819083586,0.2635871660690678
11694,2021-03-28,UT,56,93,15,384562.0,2114.0,35.19,46.88,46.43,50.0,9.0,7.0,108.0,-6.0,-16.0,1.0,12,0.9890401873221639,0.14764656400248127
11695,2021-04-04,UT,54,64,14,387341.0,2132.0,33.33,44.27,45.24,37.5,-18.0,6.0,105.0,-11.0,-30.0,0.0,13,0.9995608365087943,0.029633327822559667
11696,2021-04-11,UT,69,73,21,390104.0,2159.0,33.33,44.27,45.24,37.5,8.0,6.0,84.0,-6.0,-17.0,1.0,14,0.9960498426152169,-0.08879589532293478
11697,2021-04-18,UT,70,84,16,392757.0,2164.0,33.33,44.27,45.24,37.5,6.0,6.0,100.0,-8.0,-17.0,1.0,15,0.978556492299504,-0.20597861874109827
11698,2021-04-25,UT,65,70,18,395431.0,2182.0,33.33,44.27,45.24,37.5,4.0,4.0,59.0,-7.0,-19.0,2.0,16,0.9473263538541914,-0.32026985386283763
11699,2021-05-02,UT,52,88,17,398012.0,2204.0,,,,,8.0,8.0,89.0,-1.0,-17.0,1.0,17,0.9027978299657434,-0.43006520227652056
11700,2016-05-15,VT,40,19,3,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
11701,2016-05-22,VT,20,9,0,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
11702,2016-05-29,VT,21,49,3,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
11703,2016-06-05,VT,41,58,5,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
11704,2016-06-12,VT,11,30,3,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
11705,2016-06-19,VT,11,10,3,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
11706,2016-06-26,VT,10,39,4,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
11707,2016-07-03,VT,32,10,6,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
11708,2016-07-10,VT,21,40,4,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
11709,2016-07-17,VT,32,71,2,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
11710,2016-07-24,VT,22,30,2,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
11711,2016-07-31,VT,11,30,1,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
11712,2016-08-07,VT,11,20,3,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
11713,2016-08-14,VT,35,65,1,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
11714,2016-08-21,VT,22,61,3,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
11715,2016-08-28,VT,20,48,2,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
11716,2016-09-04,VT,50,28,4,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
11717,2016-09-11,VT,48,27,2,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
11718,2016-09-18,VT,65,18,8,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
11719,2016-09-25,VT,47,35,4,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
11720,2016-10-02,VT,37,35,4,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
11721,2016-10-09,VT,66,62,3,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
11722,2016-10-16,VT,47,70,1,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
11723,2016-10-23,VT,37,35,6,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
11724,2016-10-30,VT,47,35,6,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
11725,2016-11-06,VT,26,49,3,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
11726,2016-11-13,VT,28,70,4,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
11727,2016-11-20,VT,41,48,3,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
11728,2016-11-27,VT,52,49,3,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
11729,2016-12-04,VT,52,40,3,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
11730,2016-12-11,VT,35,66,6,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
11731,2016-12-18,VT,19,46,2,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
11732,2016-12-25,VT,55,34,3,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
11733,2017-01-01,VT,27,42,5,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
11734,2017-01-08,VT,63,50,5,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
11735,2017-01-15,VT,17,24,3,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
11736,2017-01-22,VT,59,32,3,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
11737,2017-01-29,VT,59,32,4,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
11738,2017-02-05,VT,51,48,2,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
11739,2017-02-12,VT,43,56,4,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
11740,2017-02-19,VT,8,31,3,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
11741,2017-02-26,VT,100,23,4,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
11742,2017-03-05,VT,32,30,3,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
11743,2017-03-12,VT,17,8,3,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
11744,2017-03-19,VT,100,55,5,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
11745,2017-03-26,VT,33,69,4,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
11746,2017-04-02,VT,92,31,4,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
11747,2017-04-09,VT,27,34,2,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
11748,2017-04-16,VT,72,34,5,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
11749,2017-04-23,VT,37,69,4,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
11750,2017-04-30,VT,94,24,4,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
11751,2017-05-07,VT,79,33,4,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
11752,2017-05-14,VT,60,28,7,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
11753,2017-05-21,VT,20,47,2,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
11754,2017-05-28,VT,70,19,2,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
11755,2017-06-04,VT,10,55,8,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
11756,2017-06-11,VT,30,28,2,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
11757,2017-06-18,VT,40,47,5,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
11758,2017-06-25,VT,21,39,5,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
